2025-04-25 02:36:26,586 - INFO - Logs will be saved to /Users/dorderistic/Code/BlockBlast-Game-AI-Agent/agent_comparison/simulation.log
2025-04-25 02:36:27,165 - INFO - Starting runs for Random
2025-04-25 02:36:27,227 - INFO - Random - Episode 39/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,228 - INFO - Random - Episode 40/300 | score=150 | reward=19.0 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:36:27,229 - INFO - Random - Episode 41/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,232 - INFO - Random - Episode 42/300 | score=150 | reward=27.5 | steps=29 | valid_moves=29 | invalid_attempts=0
2025-04-25 02:36:27,233 - INFO - Random - Episode 43/300 | score=20 | reward=5.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,238 - INFO - Random - Episode 44/300 | score=500 | reward=71.5 | steps=56 | valid_moves=56 | invalid_attempts=0
2025-04-25 02:36:27,239 - INFO - Random - Episode 45/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,240 - INFO - Random - Episode 46/300 | score=30 | reward=6.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,241 - INFO - Random - Episode 47/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,245 - INFO - Random - Episode 48/300 | score=230 | reward=37.5 | steps=37 | valid_moves=37 | invalid_attempts=0
2025-04-25 02:36:27,246 - INFO - Random - Episode 49/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,248 - INFO - Random - Episode 50/300 | score=100 | reward=15.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:36:27,248 - INFO - Random - Episode 51/300 | score=20 | reward=5.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,250 - INFO - Random - Episode 52/300 | score=20 | reward=8.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,252 - INFO - Random - Episode 53/300 | score=110 | reward=22.0 | steps=26 | valid_moves=26 | invalid_attempts=0
2025-04-25 02:36:27,255 - INFO - Random - Episode 54/300 | score=250 | reward=36.0 | steps=34 | valid_moves=34 | invalid_attempts=0
2025-04-25 02:36:27,258 - INFO - Random - Episode 55/300 | score=150 | reward=21.5 | steps=23 | valid_moves=23 | invalid_attempts=0
2025-04-25 02:36:27,259 - INFO - Random - Episode 56/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,262 - INFO - Random - Episode 57/300 | score=170 | reward=26.5 | steps=29 | valid_moves=29 | invalid_attempts=0
2025-04-25 02:36:27,263 - INFO - Random - Episode 58/300 | score=60 | reward=10.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,264 - INFO - Random - Episode 59/300 | score=30 | reward=7.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,266 - INFO - Random - Episode 60/300 | score=30 | reward=6.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,267 - INFO - Random - Episode 61/300 | score=10 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,270 - INFO - Random - Episode 62/300 | score=220 | reward=33.5 | steps=32 | valid_moves=32 | invalid_attempts=0
2025-04-25 02:36:27,272 - INFO - Random - Episode 63/300 | score=150 | reward=26.0 | steps=26 | valid_moves=26 | invalid_attempts=0
2025-04-25 02:36:27,273 - INFO - Random - Episode 64/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,274 - INFO - Random - Episode 65/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,276 - INFO - Random - Episode 66/300 | score=10 | reward=5.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,277 - INFO - Random - Episode 67/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,278 - INFO - Random - Episode 68/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,279 - INFO - Random - Episode 69/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,280 - INFO - Random - Episode 70/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,281 - INFO - Random - Episode 71/300 | score=100 | reward=11.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,283 - INFO - Random - Episode 72/300 | score=10 | reward=4.5 | steps=13 | valid_moves=13 | invalid_attempts=0
2025-04-25 02:36:27,283 - INFO - Random - Episode 73/300 | score=10 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,284 - INFO - Random - Episode 74/300 | score=10 | reward=2.0 | steps=8 | valid_moves=8 | invalid_attempts=0
